id,tajik,farsi
1583,"
Таҳдиде муштарак - фурсате барои Эрон

Ҷомеъаи байналмиллал аз давлати ҷадиди Ироқ ҳимоят хоҳад кард.", آقای کامرون نوشته هر کس در بریتانیا با پرچم داعش دیده شد باید دستگیر شود  .
1584,"Девид Комерун ҳушдор дод, ки агар ин шибҳнизомиёни исломӣ битавонанд ""хилофати исломии"" мавриди назарашонро барқарор кунанд, Бритониё бо ""як ҳукумати терруристӣ дар канори обҳои Медитарона ва дар марзи кишварҳои узви НОТУ"" рӯбарӯ хоҳад буд.", نیروهای پیشمرگ کرد از بامداد شنبه ، 16 اوت عملیاتی را با حمایت هوایی آمریکا برای پس گرفتن سد موصل و مناطق اطراف آن اغاز کرده‌اند و می‌گویند این عملیات با پیشروی‌هایی همراه بوده است  .
1585,"Ду иқтисоди бузурги ҳавзаи юру, яъне Олмон ва Фаронса дар семоҳаи дувуми соли ҷории мелодӣ амалкарди матлубе надоштаанд.",دو اقتصاد بزرگ حوزه یورو ، یعنی آلمان و فرانسه ، در سه ماهه دوم سال جاری میلادی عمل‌کرد مطلوبی نداشته‌اند  .
1586,"Тавлиди нохолиси дохилии Олмон дар семоҳаи мунтаҳӣ ба поёни июн рушди манфӣ дошта ва 0,2 дарсад кӯчак шудааст.", تولید ناخالص داخلی آلمان در سه ماهه منتهی به پایان ژوئن رشد منفی داشته و 0.2درصد کوچک‌شده‌است  .
1587," Дар семоҳаи пеш аз он ин нарх барои Олмон мусбати 0,8 дарсад будааст.", در سه ماهه پیش از آن این نرخ برای آلمان مثبت 0.7درصد بوده است  .
1588,Дар ҳамин давра рушди иқтисоди Фаронса ҳам сифр будааст., در همین دوره رشد اقتصاد فرانسه هم صفر بوده است  .
1589, Дар семоҳаи пеш аз он низ иқтисоди Фаронса рушде надошт., در سه ماهه پیش از آن نیز اقتصاد فرانسه رشدی نداشت  .
1590,"Ин амалкарди иқтисодии Олмон ва Фаронса заъифтар аз он чизе аст, ки аз тарафи бисёре аз иқтисоддонон барояшон пешбинӣ шуда буд.", این عمل‌کرد اقتصادی آلمان و فرانسه ضعیفتر از آن چیزی است که از طرف بسیاری از اقتصاددانان برایشان پیش‌بینی شده‌بود  .
1591,"Милеш Сопин, вазири иқтисоди Фаронса гуфтааст, ки баъид аст давлати ин кишвар битавонад касри буҷетро ба мизони барномарезишуда коҳиш диҳад.", میشل ساپن ، وزیر اقتصاد فرانسه ، گفته است که بعید است دولت این کشور بتواند کسری بودجه را به میزان برنامه‌ریزی‌شده کاهش دهد  .
1592,Дафтари омори Олмони федерол гармои ғайримунтазираи ҳаворо аз далоили рушди манфӣ донистааст., دفتر آمار آلمان فدرال گرمای غیرمنتظره هوا را از دلایل رشد منفی دانسته است  .
1593,"Буҳрони Укройн низ аз авомили дигаре аст, ки барои амалкарди заъифи иқтисоди Олмон зикр кардаанд.", بحران اوکراین نیز از عوامل دیگری است که برای عمل‌کرد ضعیف اقتصاد آلمان ذکر کرده‌اند  .
1594,"Русия, ки аз ҷудоиталабони шарқи Укройн ҳимоят мекунад, яке аз шуракои тиҷории умдаи Олмон аст ва таҳримҳои мутақобили Иттиҳодияи Урупо ва Русия ҳатто агар ба таври мустақим бар иқтисоди Олмон асари манфӣ нагзоранд, эътимоди сармоягузорон ва дигар бозигарони иқтисодиро ба бозор кам мекунанд.", روسیه ، که از جدایی‌طلبان شرق اوکراین حمایت می‌کند ، یکی از شرکای تجاری عمده آلمان است و تحریم‌های متقابل اتحادیه اروپا و روسیه حتی اگر به‌طور مستقیم بر اقتصاد آلمان اثر منفی نگذارند اعتماد سرمایه‌گذاران و دیگر بازیگران اقتصادی را به بازار کم می‌کنند  .
1595,"Исроил мегӯяд дар ҳоле ки чанд соъате ба поёни замони оташбаси миёни Ҳамос ва артиши Исроил боқӣ монда, ду рокет ба самти ҷануби Исроил шиллик шудааст.",اسرائیل می‌گوید در حالی که چند ساعتی به پایان زمان آتش‌بس میان حماس و ارتش اسرائیل باقی مانده ، دو راکت به سمت جنوب اسرائیل شلیک‌شده‌است  .
1596,Ҳамзамон Ҳамос мегӯяд ба намояндаи фаластиниён дар музокироти Миср гуфта бидуни ҳусули хостаҳо оташбасро тамдид намекунад., همزمان حماس می‌گوید به نماینده فلسطینیان در مذاکرات مصر گفته بدون حصول خواسته‌ها آتش‌بس را تمدید نمی‌کند  .
1597,Хостаи аслии Ҳамос бардошта шудани муҳосираи Ғазза ва бозгушоии бандари ин минтақа ба рӯйи киштиҳо аст., خواسته اصلی حماس برداشته شدن محاصره غزه و بازگشایی بندر این منطقه به روی کشتی‌ها است  .
1598,Сухангӯйи Ҳамос гуфта ин гурӯҳ омодаи як ҷанги тӯлонимуддат аст., سخنگوی حماس گفته این گروه آماده یک جنگ طولانی مدت است  .
1599,Исроил эълом карда ду рокет партоб шуда дар минтақае ғайримаскунӣ фуруд омадаанд ва ба касе осебе нарасондаанд., اسراییل اعلام کرده دو راکت پرتاب‌شده‌در منطقه‌ای غیرمسکونی فرود آمده‌اند و به کسی آسیبی نرسانده‌اند  .
1600,"Ин дар ҳолест, ки Исроил эълом карда бо тамдиди замони оташбас мувофиқ аст.", این در حالی است که اسراییل اعلام کرده با تمدید زمان آتش‌بس موافق است  .
1601, Бо вуҷуди ин ҳанӯз аз сӯйи Ҳамос дар иртибот бо эҳтимоли пазириши тамдиди оташбас ва ё иқдомоти ин гурӯҳ пас аз поёни замони оташбаси серӯза иттилоъияи расмӣ мунташир нашудааст., با وجود این ، هنوز از سوی حماس در ارتباط با احتمال پذیرش تمدید آتش‌بس و یا اقدامات این گروه پس از پایان زمان آتش‌بس سه روزه ، اطلاعیه رسمی منتشر‌نشده‌است  .
1602,Аммо Ҳамос мегӯяд ҳеҷ тавофуқе бар сари тамдиди замони оташбас накарда ва ҳанӯз ихтилофи фоҳише миёни музокиракунандагон бар сари як тавофуқи доимӣ вуҷуд дорад., اما حماس می‌گوید هیچ توافقی بر سر تمدید زمان آتش بس نکرده و هنوز اختلاف فاحشی میان مذاکره‌کنندگان بر سر یک توافق دائمی وجود دارد  .
1603,Чаҳор ҳафта пайкори хунини миёни Исроил ва Ҳамос ҳудуди 1900 кушта дар Ғазза бар ҷой гузошта ва ҷони 64 сарбози исроилиро гирифт., چهار هفته پیکار خونین میان اسراییل و حماس حدود 1900 کشته در غزه بر جای گذاشته و جان 64 سرباز اسراییلی را گرفت  .
1604,"Исроил мегӯяд дар тӯли ҳамалоти ин кишвар ба Ғазза ҳудуди 900 нафар аз нерӯҳои низомии Ҳамосро куштааст, аммо Созмони Милали Муттаҳид эълом кардааст аз миёни 1875 кушташуда дар Ғазза 1353 нафар ғайринизомӣ будаанд; аз ҷумла 415 кӯдак ва 214 зан.", اسراییل می‌گوید در طول حملات این کشور به غزه حدود 900 نفر از نیروهای نظامی حماس را کشته است اما سازمان ملل متحد اعلام کرده است از میان 1875 کشته‌شده‌در غزه 1354 نفر غیرنظامی بوده‌اند ؛ از جمله 415 کودک و 214 زن  .
1605,Дар асари тирандозии як фард дар либоси артиши Афғонистон ба кормандони як донишгоҳи низомӣ дар Кобул ва ҳамкорони хориҷии онҳо як женероли омрикоӣ кушта ва ба шумули фармондеҳи донишгоҳ ва як женроли олмонӣ чанд нафари дигар ҳам захмӣ шудаанд.,در اثر تیراندازی یک فرد در لباس ارتش افغانستان به کارمندان یک دانشگاه نظامی در کابل و همکاران خارجی آن‌ها ، یک ژنرال آمریکایی کشته و 15 نفر از جمله فرمانده دانشگاه و یک ژنرال آلمانی زخمی شدند  .
1606,"Бар асоси маълумоти ин вазорат дар ин ҳамла ""як шахс, ки либоси низомӣ ба тан дошт , дар Акодемии низомии Афғонистон бар мансубини урдуи миллӣ ва ҳамкорони хориҷиашон шиллик кард, ки дар асари он як афсари хориҷӣ кушта ва шумори дигаре аз афсарони афғон ва хориҷӣ захм бардоштанд."," به گفته وزارت دفاع ، در این حمله "" یک شخص که لباس نظامی به تن داشت ، در آکادمی نظامی افغانستان بر منسوبین اردوی ملی و همکاران خارجی شان شلیک کرد که در اثر آن یک افسر خارجی کشته و شمار دیگری از افسران افغان و خارجی زخم برداشتند  ."
1607,"""""Маҷруҳин ба асраъи вақт ба шифохона интиқол ва фарди ҳамлакунанда тавассути сарбозони урдуи миллӣ кушта шуданд.",""" این در حالی است که بی‌بی سی مطلع‌شده‌که تیراندازی ، پس از یک مشاجره لفظی اتفاق افتاده است  ."
1608,"""Ҳомид Карзай, раиси ҷумҳурии Афғонистон низ ин ҳамларо маҳкум кардааст.", حامد کرزی رئیس جمهوری افغانستان این حمله را محکوم کرده است  .
1609,"Дар хабарномаи арги раёсати ҷумҳурӣ омада ""раиси ҷумҳурии Афғонистон ҳамла бар мансубини урдуи миллӣ ва мураббиёни хориҷиро, ки масруфи боздид аз таъсисоти низомии акодемӣ ва тавонманд сохтани нерӯҳои низомии Афғонистон буданд, кори душманоне донист, ки намехоҳанд ин кишвар соҳиби ниҳодҳои нерӯманд шавад."," در خبرنامه ارگ ریاست جمهوری آمده است : "" رئیس جمهوری افغانستان حمله بر منسوبین اردوی ملی و مربیان خارجی را که مصروف بازدید از تاسیسات نظامی اکادمی و توانمند ساختن نیروهای نظامی افغانستان‌بودند ، کار دشمنانی دانست که نمی‌خواهند این کشور صاحب نهاد‌های نیرومند شود  ."
1610,"Ӯ афзуд, ки хориҷиҳо ҳам дар маҳали рӯйдод ҳузур доштаанд, аммо ҳанӯз иттилоъияе дар даст нест, ки ба онҳо ҳам талафот расида ё не.",""" محمدافضل امان ، رئیس اداره عملیات ستاد ارتش افغانستان به بی‌بی‌سی فارسی گفت که در جریان تیراندازی ، ژنرال غلام سخی فرمانده اکادمی ملی نظامی زخمی شدهاست  ."
1611,"Оқои Амон қаблан ба хабаргузории Фаронса гуфта буд, ки нерӯҳои хориҷӣ ҳам мутаҳаммили талафоте шудаанд.", آقای امان قبلا به خبرگزاری فرانسه گفته‌بود که نیروهای خارجی هم متحمل تلفاتی شده‌اند  .
1612,"Ин афсари вазорати дифоъ таъкид кард, ки ҳанӯз иттилоъоти дақиқ дар бораи ин рӯйдод дар даст нест ва тимҳои таҳқиқоти ҳуқуқӣ ва иттилоъотии вазорати дифоъ дар маҳали рӯйдод саргарми таҳқиқ ҳастанд.", این افسر وزارت دفاع تاکید کرد که هنوز اطلاعات دقیقی درباره این رویداد در دست نیست و تیم‌های تحقیقات حقوقی و اطلاعاتی وزارت دفاع در محل رویداد سرگرم تحقیق هستند  .
1613,"Расонаҳои маҳаллӣ гузориш кардаанд, ки се сарбози омрикоӣ ва як афсари итолиёӣ бар асари шиллики як сарбози афғон аз пой даромадаанд.", رسانه‌های محلی گزارش کرده‌اند که سه سرباز آمریکایی و یک افسر ایتالیایی بر اثر شلیک یک سرباز افغان از پای درآمده‌اند  .
1614,Аммо на вазорати дифоъ ва на нерӯҳои НОТУ дар Кобул ин гузоришҳоро таъйид накардаанд., اما وزارت دفاع و نیروهای ناتو در کابل ، این گزارش‌ها را تایید نکرده‌اند  .
1615,"Дафтари матбуъотии НОТУ дар Кобул гуфта, ки таъйид мекунад, ки дар мақари Акодемии низомӣ воқеъ дар Қарға дар ғарби Кобул ҳодисае рух дода, аммо ҳеҷ тавзеҳоте дар бораи чигунагии он ироа накардааст.", دفتر مطبوعاتی ناتو در کابل گفته که تایید می‌کند که در مقر اکادمی نظامی واقع در قرغه در غرب کابل حادثه‌ای رخ داده اما هیچ توضیحی درباره چگونگی آن ارائه نکرده است  .
1616,"Донишгоҳи низомии Кобул ки аз он ба унвони Акодемии миллии низомӣ ёд мешавад, соли гузашта бо ҳузури Ҳомид Карзай, раиси ҷумҳирии Афғонистон ва Филлип Ҳомунд, вазири дифоъи Бритониё гушоиш ёфт.", دانشگاه نظامی کابل که از آن به عنوان اکادمی ملی نظامی یاد می‌شود ، سال گذشته با حضور حامد کرزی رئیس جمهوری افغانستان و فیلیپ هاموند وزیر دفاع وقت بریتانیا  
1617,"Оқои Амон гуфт, ки ду ниҳоди омӯзишии марбути вазорати дифоъи Афғонистон дар дохили муҳавватаи Донишгоҳи низомӣ воқеъ шуда, ки яке Акодемии миллии низомӣ ва дигаре Акодемии олии афсарони артиш аст.", آقای امان گفت که دو نهاد آموزشی مربوط وزارت دفاع افغانستان در داخل محوطه دانشگاه نظامی واقع‌شده‌که یکی اکادمی ملی نظامی و دیگری اکادمی عالی افسران ارتش است  .
1618,"Ӯ афзуд, ки нерӯҳои бритониёӣ ва омрикоӣ ба ин ду ниҳод кумаки молӣ мекунанд, аммо мудирияти онҳо ба дасти вазорати дифоъ аст.", او افزود که نیروهای بریتانیایی و آمریکایی به این دو نهاد کمک مالی می‌کنند ، اما مدیریت آن‌ها به دست وزارت دفاع است  .
1619,"Бенёмин Натанёҳу, нахуствазири Исроил нисбат ба амалиёти низомии ""тӯлонӣ"" дар Ғаза ҳушдор додааст.",بنیامین نتانیاهو نخست‌وزیر اسرائیل در مورد عملیات نظامی « طولانی » ‌ در غزه هشدار داده است  .
1620," Оқои Натанёҳу гуфт, Исроил то замони расидан ба ҳадафаш, яъне, нобудии шабакаи тунелҳои зеризаминии гурӯҳи пайкорҷӯйи Ҳамос даст аз амалиёт нахоҳад кашид.", آقای نتانیاهو گفت که اسرائیل تا زمان رسیدن به هدفش یعنی نابودی شبکه تونل‌های زیرزمینی گروه پیکارجوی حماس دست از عملیات نخواهد کشید  .
1621, Набардҳо дар соъатҳои нахустини сешанбе бо ҳамалоти ду тараф идома ёфт., نبرد در ساعات اولیه بامداد سه شنبه با حملات دو طرف ادامه یافت  .
1622,"Ба гузориши хабаргузории ""Ройтарз"", тасаввур мешавад, ки хона ба ҳангоми ҳамла холӣ буда бошад.", به گزارش خبرگزاری رویترز تصور می‌شود که خانه در زمان حمله خالی بوده است  .
1623,""" Ӯ гуфт: ""То замоне, ки маъмурияти мо барои ҳифозати шаҳрвандон, сарбозону кӯдакон комил нашуда, бошиддат ва масъулият ба амалиёт идома хоҳем дод.",» او گفت : « تا زمانی که ماموریت ما برای حفاظت از شهروندان ، سربازان و کودکانما کامل‌نشده‌باشد با شدت و مسئولیت به عملیات ادامه خواهیم داد  .
1624,"Бино ба гузоришҳои рӯзи сешанбе инфиҷорҳое дар Ғаза боиси марги 10, аз ҷумла, 8 кӯдак шуд.", بنابه گزارش‌ها روز دوشنبه انفجارهایی در شهر غزه باعث مرگ 10 نفر از جمله هشت کودک شد  .
1625,"Мақомҳои фаластинӣ гуфтанд, ки ин афрод дар ҳамлаи мушакии Исроил кушта шудаанд, аммо исроил мегӯяд, ки инфиҷорҳои ношӣ аз дуруст амал накардани рокитҳои ""терруристҳо"" буд.", مقام‌های فلسطینی گفتند که این افراد در حمله موشکی اسرائیل کشته شده‌اند اما اسرائیل می‌گوید که انفجارها ناشی از درست عمل نکردن راکت‌های « تروریست‌ها » ‌ بوده است  .
1626,"Оятуллоҳ Алии Хоминаӣ, раҳбари Эрон гуфтааст: ""Раиси ҷумҳури Омрико фатво содир карда, ки муқовимат бояд халъи силоҳ шавад, то ҳамин миқдори зарба, ки дар баробари ин ҳама ҷиноят задаро ҳам назанад "".","آیت‌الله علی خامنه‌ای ، رهبر ایران گفته است : "" رئیس جمهور آمریکا فتوا صادر کرده که مقاومت باید خلع سلاح شود تا همین مقدار ضربه که در برابر این همه جنایت زده را هم نزند "" ."
1627,"Ӯ имрӯз, сешанбеи 7 мурдод (29 июл) дар хутбаҳои Иди фитр дар Теҳрон аз ҳамаи мусалмонон хост, ки бар хилофи хостаи давлати Омрико, гурӯҳҳои фаластинии Ҳамос ва Ҷиҳоди исломиро таслеҳ кунанд.", او امروز سه شنبه 7 مرداد ( 29 ژوئیه ) در خطبه‌های عید فطر در تهران از همه مسلمانان خواست که بر خلاف خواسته دولت آمریکا ، گروه‌های فلسطینی حماس و جهاد اسلامی را تسلیح کنند  .
1628,"Раҳбари Эрон гуфт, ки Исроил дар Ғазза ""гир карда"" ва аз ҳамла ба ин минтақа пушемон аст ва ба ҳамин далел Омрико, Урупо ва ""ҳамаи муҷримони олам"" даст ба дасти ҳам додаанд, ки ""оташбаси таҳмилиро ба мардуми Ғазза таҳмил кунанд""."," رهبر ایران گفت که اسرائیل در غزه "" گیر کرده "" و از حمله به این منطقه پشیمان است و به همین دلیل آمریکا ، اروپا و "" همه مجرمان عالم "" دست به دست هم داده‌اند که "" آتش بس تحمیلی را به مردم غزه تحمیل کنند "" ."
1629,"Борок Убомо, раиси ҷумҳур ва Ҷон Керрӣ, вазири умури хориҷаи Омрико хоҳони оташбаси фаврӣ дар Ғазза шудаанд ва гуфтаанд, ки ғайринизомӣ шудани минтақаи Ғазза мебоист бахше аз роҳи ҳалли дарозмуддати буҳрон дар ин минтақа бошад.", باراک اوباما ، رئیس جمهور و جان کری ، وزیر امور خارجه آمریکا خواهان آتش بس فوری در غزه شده‌اند و گفته‌اند که غیرنظامی شدن منطقه غزه می‌بایست بخشی از راه حل دراز مدت بحران در این منطقه باشد  .
1630,"Беш аз се ҳафта аз оғози ҳамалоти Исроил ба Ғазза мегузарад ва дар ин муддат беш аз 1100 фаластинӣ, ки аксари онҳо ғайринизомӣ буданд, кушта шудаанд.", بیش از سه هفته از آغاز حملات اسرائیل به غزه می‌گذرد و در این مدت بیش از 1100 فلسطینی که اکثر آن‌ها غیرنظامی‌بودند کشته شده‌اند  .
1631,"Давлати Исроил мегӯяд, ки ин ҳамалотро дар посух ба партоби беш аз 2600 рокет аз Ғазза ба хоки Исроил анҷом дода ва ҳадафаш аз ин ҳамалот нобуд кардани захираи рокетии фаластиниён ва тахриби тунелҳое аст, ки пайкорҷӯёни фаластинӣ аз онҳо барои нуфуз ба Исроил ва ҳамла ба аҳдофе дар дохили хоки ин кишвар истифода мекунанд.", دولت اسرائیل می‌گوید که این حملات را در پاسخ به پرتاب بیش از 2600 راکت از غزه به خاک اسرائیل انجام داده و هدفش از این حملات ، نابود کردن ذخیره راکتی فلسطینیان و تخریب تونل‌هایی است که پیکارجویان فلسطینی از آن‌ها برای نفوذ به اسرائیل و حمله به اهدافی در داخل خاک این کشور استفاده می‌کنند  .
1632,"
Нахуствазири Исроил гуфт, ки Исроил барои ""ҷанге тӯлонӣ"" омодааст."," بشریت باید به این واکنش نشان دهد "" ."
1633,"
Исроил дар тӯли шаб 60 ҳамлаи ҳавоӣ анҷом додааст.", اظهارات تند آیت‌الله خامنه‌ای در رسانه‌های اسرائیلی بازتابی وسیع داشته است  .
1634,"
Манбаъи сӯхти танҳо нерӯгоҳи барқи Ғазза дар асари исобати гулӯлаи як тонки исроилӣ оташ гирифтааст."," او گفت : "" سگ هاری و گرگ درنده‌ای به انسان‌های مظلوم حمله کرده است  ."
1635,Ширкати Мойкросуфт (Microsoft) дар иқдоме бесобиқа дар таърихи 39-солаи худ қасд дорад 18 ҳазор нафар аз коркунонашро аз кор барканор кунад.,شرکت مایکروسافت در اقدامی بی‌سابقه در تاریخ 39 ساله خود ، قصد دارد 18 هزار نفر از کارکنانش را از کار برکنار کند  .
1636,"Ба гуфтаи ин ширкат, бештарин мизони коҳиши ҳазина ба бахши Nokia марбут мешавад, ки Microsoft онро танҳо дар моҳи апрели соли ҷорӣ харидорӣ кардааст.", به گفته این شرکت بیش‌ترین میزان کاهش هزینه به بخش نوکیا مربوط می‌شود که مایکروسافت آن را تنها در ماه آوریل سال جاری خریداری کرده است  .
1637,"Ба ин  тартиб, ҳудуди 12 ҳазору понсад нафар аз бахши Nokia бекор хоҳанд шуд.", به این ترتیب حدود 12 هزار و پانصد نفر از بخش نوکیا بی‌کار خواهند شد  .
1638,"Microsoft ваъда дода буд, ки дар тайи 18 моҳ пас аз хариди ширкати Nokia солона ҳудуди 600 милюн дулор аз ҳазинаҳояшро коҳиш диҳад.", مایکروسافت وعده داده‌بود که در طی 18 ماه پس از خرید شرکت نوکیا ، سالانه حدود 600 میلیون دلار از هزینه‌هایش را کاهش دهد  .
1639,"Аммо акнун 6000 нафар беш аз теъдоде, ки интизораш мерафт, аз кор барканор мешаванд.", اما اکنون 6000 نفر بیش از تعدادی که انتظارش می‌رفت از کار برکنار می‌شوند  .
1640,"Ин ширкат дар саросари ҷаҳон дорои 127 ҳазор корманд аст, ки 3500 нафар аз ин теъдоде дар Бритониё машғул ба кор ҳастанд.", این شرکت در سراسر جهان دارای 127 هزار کارمند است که 3500 نفر از این تعداد در بریتانیا مشغول به کار هستند  .
1641,"Сотиё Нодело, мудири омили Microsoft, ки дар феврал ба ин симат мансуб шуд, моил аст, ки аз ин пас ширкати Мойкрусофт бар хадамоти интернетӣ, шабакасозӣ ва пешбурди фановарӣ мутамаркиз шавад.", ساتیا نادلا ، مدیر عامل مایکروسافت که در فوریه به این سمت منصوب شد ، مایل است که از این پس شرکت مایکروسافت بر خدمات اینترنتی ، شبکه‌سازی و پیش‌برد فناوری متمرکز شود  .
1642,"Оқои Нодело дар баёнияе хитоб ба кормандон навишт: ""Эҷоди ин таҳаввулот бисёр душвор, аммо лозим аст."," آقای نادلا در بیانیه‌ای خطاب به کارمندان نوشت : "" ایجاد این تحولات بسیار دشوار اما لازم است  ."
1643,"""Ӯ ҳамчунин гуфтааст, ки ширкат қасд дорад лояҳои мудириятро ба манзури шиноварии беҳтари иттилоъот ва афзоиши қудрати тасмимгирӣ, коҳиш диҳад.",""" او همچنین گفته است که شرکت قصد دارد لایه‌های مدیریت را به منظور شناوری بهتر اطلاعات و افزایش قدرت تصمیم‌گیری ، کاهش دهد  ."
1644,"Мойкрусофт гуфтааст кормандоне, ки тайи иҷрои ин барнома бекор мешаванд, то шаш моҳи дигар муталеъ шуда ва раванди коҳиши кормандон то июни соли оянда такмил хоҳад шуд.", مایکروسافت گفته است کارمندانی که طی اجرای این برنامه بی‌کار می‌شوند تا شش ماه دیگر مطلع‌شده‌و روند کاهش کارمندان تا ژوئن سال آینده تکمیل خواهد شد  .
1645,"Ҳазинаи ин иқдом барои ширкат байни як милёрду 100 милюн то як милёрду 600 милюн дулор, шомили ҳазинаи бозхариди кормандон, баровурд шудааст.", هزینه این اقدام برای شرکت بین یک میلیارد و 100 میلیون تا یک میلیارد و 600 میلیون دلار ، شامل هزینه بازخرید کارمندان ، برآورد‌شده‌است  .
1646,Коҳиши ҳазинаҳо бо ҳадафи афзоиши тавони рақобат бо ширкатҳои Google  ва Apple дар назар гирифта шудааст., کاهش هزینه‌ها با هدف افزایش توان رقابت با شرکت‌های گوگل و اپل در نظر گرفته‌شده‌است  .
1647,"Microsoft акнун яке аз муваффақтарин гурӯҳҳои санъатӣ аст, ки дар се моҳи нахусти соли ҷорӣ ҳудуди панҷ милиёрду 300 милюн дулор судоварӣ доштааст.", مایکروسافت اکنون یکی از موفق‌ترین گروه‌های صنعتی است که در سه ماه نخست سال جاری حدود پنج میلیارد و 300 میلیون دلار سودآوری داشته است  .
1648,"Бо вуҷуди ин, дар солҳои ахир ва бо афзоиши истифода аз телфунҳои ҳушманд барои иттисол ба интернет, Microsoft барои ҳамроҳ шудан бо хости масрафкунандагон талош мекунад.", با وجود این ، در سال‌های اخیر و با افزایش استفاده از تلفن‌های هوشمند برای اتصال به اینترنت ، مایکروسافت برای همراه شدن با خواست مصرف‌کنندگان تلاش می‌کند  .
1649,"Охирин бор, ки Microsoft ба иллати коҳиши суддиҳӣ иқдом ба коҳиши ҳазинаҳояш кард, дар 2009 буд.", آخرین بار که مایکروسافت به علت کاهش سوددهی اقدام به کاهش هزینه‌هایش کرد ، در 2009‌بود  .
1650,"Истив Болмер, мудиромили вақти Microsoft, 5700 нафарро бекор кард, ки пеш аз ин бузургтарин мизони коҳиши ҳазина тавассути ин ширкат маҳсуб мешуд.", استیو بالمر ، مدیر عامل وقت مایکروسافت 5800 نفر را بیکار کرد که پیش از این بزرگترین میزان کاهش هزینه توسط این شرکت محسوب می‌شد  .
1651,"Манобеъи мисрӣ мегӯянд, ки шаби якшанбе (13 июл) ҳафт шаҳрванди ғайринизомӣ ва як сарбози мисрӣ дар ҳамлае рокетӣ ба шимоли саҳрои Сино кушта шудаанд.",منابع مصری می‌گویند که شب یکشنبه ( 13 ژوئیه ) هفت شهروند غیرنظامی و یک سرباز مصری در حمله‌ای راکتی به شمال صحرای سینا کشته شده‌اند  .
1652,"Яке аз рокетҳо ба суперморкете шулӯғ дар шаҳри ""Алъариш"" исобат кард."," یکی از راکت‌ها به سوپرمارکتی شلوغ در شهر "" العریش "" اصابت کرد  ."
1653,Пас аз он ҳам ду рокет як сохтмони нерӯҳои амниятиро ҳадаф қарор дод., پس از آن هم دو راکت یک ساختمان نیروهای امنیتی را هدف قرار داد  .
1654,"Ба назар мерасад, ки ҳадафи ин ҳамла сохтмони аслии нерӯҳои амниятии Алъариш будааст.", به نظر می‌رسد که هدف این حمله ، ساختمان اصلی نیروهای امنیتی العریش بوده است  .
1655,Минтақаи саҳрои Сино бо Исроил ва Навори Ғазза ҳаммарз аст., منطقه صحرای سینا با اسرائیل و نوار غزه هم مرز است  .
1656,Пайкорҷӯёни исломгаро дар солҳои ахир дар минтақаи саҳрои Сино чандин бор даст ба ҳамалоте задаанд., پیکارجویان اسلام‌گرا در سال‌های اخیر در منطقه صحرای سینا چندین بار دست به حملاتی زده‌اند  .
1657," Онон аз ҷумла талош кардаанд, ки пас аз даргирӣ бо марзбонони мирсӣ вориди Исроил шаванд.", آنان از جمله تلاش کرده‌اند که پس از درگیری با مرزبانان مصری وارد اسرائیل شوند  .
1658,"Гуфта мешавад, ки шиддати ҳамалоти ин нерӯҳо пас аз он ки артиши Миср Муҳаммад Мурсӣ, раиси ҷумҳури вобаста ба Ихвонулмкслиминро барканор кард, бештар шудааст.", گفته می‌شود که شدت حملات این نیروها پس از آن که ارتش مصر محمد مرسی ، رئیس‌جمهور وابسته به اخوان المسلمین را برکنار کرد بیشتر‌شده‌است  .
1659,"Саҳрои Сино дар ҷараёни ҷанги шашрӯзаи соли 1967 тавассути Исроил ишғол шуд, аммо ба дунболи мувофиқати артиши Миср дар нуфуз ба он дар ҷанги октябри соли 1973 ва паймони сулҳ байни ду кишвар дар соли 1979 нерӯҳои исроилӣ ин минтақаро тахлия карданд ва онро ба Миср вогузор карданд.", صحرای سینا در جریان جنگ شش روزه سال 1967 توسط اسرائیل اشغال شد ، اما به دنبال موفقیت ارتش مصر در نفوذ به آن در جنگ اکتبر سال 1973 و پیمان صلح بین دو کشور در سال 1979 ، نیروهای اسرائیلی این منطقه را تخلیه کردند و آن را به مصر بازگرداندند  .
1660,Вазири умури хориҷаи Омрико барои кумак ба ҳалли ихтилофоти интихоботии Афғонистон ба Кобул сафар кардааст.,وزیر امور خارجه آمریکا برای کمک به حل اختلافات انتخاباتی افغانستان به کابل سفر کرده است  .
1661,"Қарор аст оқои Керрӣ илова бар оқоён Абдуллоҳ ва Аҳмадзай бо Ҳомиди Карзай, раиси ҷумҳурӣ ва шуморе аз мақомот ва шахсиятҳои бонуфузи Афғонистон низ мулоқот ва гуфтугӯ кунад.", قرار است آقای کری علاوه بر آقایان عبدالله و احمدزی ، با حامد کرزی ، رئیس جمهوری و شماری از مقامات و شخصیت‌های متنفذ افغانستان نیز ملاقات و گفتگو کند  .
1662,"Вазири хориҷаи Омрико пеш аз азимат ба сӯйи Кобул гуфт, ки дар мавриди буҳрони интихоботии Афғонистон башиддат эҳсоси нигаронӣ мекунад.", وزیر خارجه آمریکا پیش از عزیمت به سوی کابل گفت که در مورد بحران انتخاباتی افغانستان به شدت احساس نگرانی می‌کند  .
